candidate_id,current_level,offered_level,seniority_jump,years_experience,months_in_current_role,notice_period_days,current_salary,offered_salary,salary_increase_pct,remote_policy_match,interview_score,recruiter_sentiment,hiring_manager_sentiment,process_length_days,response_time_hours,competing_offers,employer_brand_score,technical_test_score,candidate_nps,relocation_required,visa_required,stage_drop_risk,offer_accepted
CAND-1164,Senior,Lead,1,10,34,30,679986,781000,14.9,1,3.6,2.8,3.4,90,2.5,1,3.3,55.5,68,0,0,0.538,1
CAND-1165,Junior,Junior,0,3,36,30,454095,565000,24.5,1,4.65,2.4,3.1,16,20.6,0,4.2,94.3,91,0,0,0.243,1
CAND-1166,Senior,Lead,1,12,25,30,731594,939000,28.3,1,4.1,3.7,4.1,13,22.3,0,3.8,72.5,-74,0,1,0.163,1
CAND-1167,Senior,Director,2,12,28,14,728281,785000,7.8,0,3.14,3.9,5.0,14,7.9,0,3.9,,86,1,0,0.117,1
CAND-1168,Mid,Mid,0,6,40,90,546151,662000,21.2,1,2.56,3.9,3.7,40,2.7,1,3.7,67.5,40,0,0,0.362,1
CAND-1169,Junior,Mid,1,1,18,30,453598,548000,20.9,1,2.32,4.8,2.9,40,12.3,0,4.5,,70,0,0,0.132,1
CAND-1170,Mid,Mid,0,4,39,90,508214,629000,23.7,1,4.42,2.2,3.2,59,12.1,0,3.9,,34,0,1,0.329,1
CAND-1171,Mid,Senior,1,7,46,30,518745,615000,18.5,0,2.83,4.3,5.0,48,4.0,1,3.3,79.2,74,0,0,0.359,1
CAND-1172,Director,Director,0,20,43,90,1153620,1113000,-3.5,1,3.27,2.7,3.5,27,2.9,0,3.8,63.0,12,0,0,0.205,0
CAND-1173,Senior,Senior,0,8,42,30,781753,880000,12.6,1,4.42,4.3,2.9,37,11.2,1,3.5,71.3,-83,0,0,0.352,0
CAND-1174,Mid,Mid,0,4,18,90,618056,640000,3.6,1,2.37,3.2,2.4,42,9.6,1,3.8,,96,0,1,0.425,0
CAND-1175,Senior,Senior,0,8,43,0,798651,896000,12.2,1,4.54,2.9,1.8,31,8.0,1,3.4,,-87,0,0,0.415,0
CAND-1176,Mid,Mid,0,7,31,60,570810,701000,22.8,1,3.32,3.1,3.7,28,11.2,1,3.3,57.0,86,0,0,0.404,1
CAND-1177,Senior,Lead,1,10,40,90,826005,964000,16.7,0,2.7,2.4,4.0,39,4.0,0,3.8,,-14,0,0,0.253,1
CAND-1178,Junior,Mid,1,2,17,14,407399,506000,24.3,0,3.33,3.6,3.0,33,7.9,0,3.7,,37,0,0,0.177,1
CAND-1179,Senior,Lead,1,10,19,14,802553,940000,17.1,1,2.99,3.0,3.4,39,20.8,1,4.3,79.7,86,1,0,0.459,0
CAND-1180,Mid,Senior,1,7,35,30,480944,492000,2.3,1,3.81,4.2,2.3,37,8.6,0,3.5,50.9,-1,0,0,0.152,1
CAND-1181,Director,Director,0,20,27,90,1073993,988000,-8.0,1,3.05,4.1,3.5,45,2.3,1,2.5,64.1,89,0,0,0.36,1
CAND-1182,Mid,Mid,0,5,26,30,489114,564000,15.3,0,2.16,5.0,3.8,39,7.6,1,3.5,,52,0,0,0.306,1
CAND-1183,Senior,Senior,0,8,45,30,679846,762000,12.1,1,3.35,3.9,2.9,31,4.2,0,2.7,80.0,33,0,0,0.145,1
CAND-1184,Director,Director,0,18,49,14,1194738,1257000,5.2,0,2.55,4.0,4.9,42,15.9,0,3.9,60.9,70,0,0,0.193,1
CAND-1185,Junior,Mid,1,2,43,0,457848,452000,-1.3,0,3.64,4.7,2.6,27,16.8,1,2.7,,29,1,0,0.32,0
CAND-1186,Director,Director,1,18,58,60,1236805,1328000,7.4,1,2.67,3.1,3.7,18,2.3,1,3.1,71.3,30,0,1,0.36,1
CAND-1187,Senior,Senior,0,8,29,14,672596,755000,12.2,0,3.16,2.4,4.2,10,26.0,1,3.5,,77,1,0,0.443,1
CAND-1188,Junior,Junior,0,1,24,30,455287,546000,20.0,0,3.63,3.8,3.3,33,4.0,1,4.6,52.8,23,0,0,0.355,1
CAND-1189,Mid,Senior,1,4,29,90,486907,563000,15.7,1,3.35,2.5,3.2,35,57.9,1,3.1,,-3,0,0,0.573,1
CAND-1190,Senior,Lead,1,10,20,30,799186,1027000,28.5,1,3.68,5.0,2.1,82,11.6,1,3.7,77.2,84,1,1,0.411,1
CAND-1191,Junior,Junior,0,1,14,60,405009,424000,4.7,1,3.98,4.8,4.6,23,3.5,0,4.0,52.5,84,0,0,0.072,1
CAND-1192,Mid,Lead,2,7,24,14,564846,689000,21.9,1,2.69,5.0,3.2,24,3.9,1,4.6,68.3,52,0,0,0.263,1
CAND-1193,Mid,Lead,2,5,9,30,530241,607000,14.4,1,3.45,3.6,3.9,16,17.3,0,4.2,83.8,55,0,0,0.163,1
CAND-1194,Senior,Senior,0,8,36,14,806797,971000,20.3,1,1.17,4.0,4.0,12,8.2,0,4.4,63.1,74,0,0,0.107,1
CAND-1195,Junior,Junior,0,1,21,60,398996,439000,10.1,1,3.67,3.2,2.8,50,11.1,0,4.2,55.2,53,1,0,0.247,1
CAND-1196,Lead,Director,1,15,25,30,957119,1183000,23.6,1,3.29,4.3,3.2,18,61.1,0,3.0,95.0,41,0,1,0.235,1
CAND-1197,Director,Director,2,20,52,30,1270911,1483000,16.7,0,2.81,2.6,4.6,37,6.1,0,3.9,,100,0,0,0.241,1
CAND-1198,Director,Director,1,20,55,30,1258491,1358000,7.9,0,3.72,1.6,2.4,42,12.9,0,4.2,70.3,-21,1,0,0.33,1
CAND-1199,Senior,Senior,0,10,38,14,742063,845000,13.9,0,4.32,3.0,5.0,28,50.4,0,3.1,57.4,63,1,1,0.308,0
CAND-1200,Junior,Junior,0,2,20,60,404102,452000,11.8,1,3.17,2.4,2.7,63,16.0,0,3.4,53.9,91,0,0,0.336,1
CAND-1201,Senior,Lead,1,10,41,30,644263,763000,18.4,0,2.84,4.8,2.3,27,2.4,0,3.2,79.1,73,0,0,0.078,1
CAND-1202,Junior,Mid,1,1,30,60,447438,463000,3.4,0,3.62,5.0,3.5,20,20.2,1,4.2,64.9,91,0,0,0.295,1
CAND-1203,Junior,Junior,0,1,27,14,476359,542000,13.7,1,2.57,2.5,5.0,66,3.8,1,3.7,74.1,28,0,0,0.506,0
CAND-1204,Mid,Senior,1,4,21,60,610251,718000,17.6,0,3.04,4.6,1.7,61,49.7,1,3.5,34.2,16,0,0,0.484,0
CAND-1205,Mid,Senior,1,6,32,14,507690,580000,14.3,1,4.36,4.4,3.3,15,5.4,0,2.9,,88,0,0,0.083,1
CAND-1206,Senior,Lead,1,10,47,30,642994,811000,26.1,0,3.54,2.3,3.8,10,120.0,1,3.7,,38,0,0,0.684,1
CAND-1207,Senior,Lead,1,8,30,30,743533,900000,21.0,0,2.18,3.3,3.4,12,52.8,0,3.4,39.8,75,0,0,0.261,1
CAND-1208,Mid,Senior,1,6,50,60,547546,624000,13.9,0,2.24,3.1,3.7,20,5.5,0,3.8,,-21,0,1,0.172,1
CAND-1209,Mid,Mid,0,4,24,30,618449,717000,16.0,1,3.61,4.2,2.8,82,12.4,1,3.0,,79,0,0,0.461,0
CAND-1210,Director,Director,1,20,48,60,1320716,1541000,16.7,1,4.1,2.6,2.9,33,25.9,1,3.8,,58,0,0,0.482,1
CAND-1211,Mid,Mid,0,5,23,60,506467,596000,17.6,1,2.37,3.5,3.3,23,26.7,1,3.4,86.7,15,0,0,0.408,1
CAND-1212,Mid,Senior,1,6,32,14,611120,596000,-2.4,1,3.81,3.1,2.4,65,19.0,1,3.0,71.7,51,0,0,0.506,0
CAND-1213,Junior,Junior,0,3,6,30,416978,464000,11.3,1,4.43,4.0,3.4,27,42.6,0,2.9,,74,0,0,0.226,0
CAND-1214,Senior,Lead,1,12,30,14,687606,692000,0.6,1,4.82,3.4,3.1,21,10.8,1,3.0,65.4,-90,0,0,0.37,0
CAND-1215,Senior,Senior,0,8,25,30,852646,1070000,25.5,0,3.73,3.2,3.0,75,8.4,1,3.6,57.8,68,0,0,0.496,1
CAND-1216,Junior,Junior,0,3,25,60,478112,543000,13.5,1,3.85,3.4,3.7,59,8.6,1,3.8,60.5,57,0,1,0.449,1
CAND-1217,Junior,Junior,0,2,33,60,453414,509000,12.3,0,2.01,5.0,1.8,58,28.7,1,3.9,49.1,3,0,0,0.401,1
CAND-1218,Senior,Mid,-1,8,42,30,733145,895000,22.1,1,4.97,3.3,3.2,30,17.6,0,3.9,53.4,79,0,0,0.213,1
CAND-1219,Senior,Lead,1,8,12,30,820294,966000,17.8,1,3.1,2.8,5.0,52,16.3,0,3.2,81.4,22,0,0,0.288,1
CAND-1220,Mid,Senior,1,4,50,30,528115,548000,3.8,0,2.85,4.1,2.4,15,27.0,0,4.3,,17,0,0,0.155,1
CAND-1221,Director,Director,1,18,50,14,1331750,1510000,13.4,1,3.32,3.5,4.6,34,1.6,0,3.4,60.5,48,1,0,0.17,1
CAND-1222,Junior,Junior,0,2,16,60,420647,467000,11.0,1,4.56,2.5,3.4,85,16.6,0,4.0,,72,1,1,0.38,1
CAND-1223,Mid,Mid,0,5,31,30,534607,526000,-1.7,0,5.0,5.0,2.9,20,15.2,0,3.6,61.9,95,1,0,0.082,1
CAND-1224,Director,Lead,-1,18,49,60,1001996,1080000,7.8,1,3.59,3.3,2.2,52,64.6,1,3.9,42.7,-24,0,1,0.579,0
CAND-1225,Mid,Mid,0,5,23,30,563697,633000,12.3,0,4.2,3.3,3.5,29,2.6,1,3.6,69.9,38,1,0,0.373,0
CAND-1226,Senior,Lead,1,8,37,30,686022,775000,13.0,0,3.53,3.7,4.7,11,57.8,1,3.9,82.2,-56,0,0,0.447,1
CAND-1227,Mid,Mid,0,5,23,30,520148,524000,0.7,1,2.77,5.0,3.0,49,13.1,0,3.7,100.0,80,0,0,0.142,1
CAND-1228,Mid,Mid,0,4,25,0,547764,681000,24.4,0,4.53,2.3,3.3,15,19.9,0,4.2,51.5,45,0,1,0.245,1
CAND-1229,Director,Director,0,20,41,30,1334045,1509000,13.1,0,3.06,3.8,4.3,38,65.1,1,3.2,81.6,75,0,0,0.519,0
CAND-1230,Mid,Mid,0,5,15,60,570724,652000,14.3,0,4.57,5.0,3.7,12,21.3,0,2.6,,26,0,0,0.08,0
CAND-1231,Lead,Director,1,15,43,60,944766,1111000,17.6,0,4.41,3.7,2.0,76,18.2,1,3.1,51.1,87,0,0,0.492,0
CAND-1232,Junior,Mid,1,3,29,30,388888,416000,6.9,0,3.93,2.6,3.5,20,15.5,1,4.3,51.1,56,1,0,0.427,0
CAND-1233,Junior,Junior,0,3,29,30,468666,553000,18.1,1,4.78,3.1,4.8,17,7.5,0,3.6,,96,0,0,0.171,1
CAND-1234,Junior,Junior,0,1,32,0,419159,464000,10.7,1,5.0,3.8,3.4,14,11.8,1,3.8,54.0,-50,1,0,0.333,0
CAND-1235,Senior,Senior,0,8,39,60,813269,861000,5.9,0,3.38,4.7,1.0,76,6.0,0,3.1,,54,0,0,0.202,0
CAND-1236,Mid,Mid,0,5,24,0,578941,690000,19.2,0,2.93,3.3,3.7,44,11.7,1,3.7,61.4,80,0,0,0.429,0
CAND-1237,Lead,Lead,0,15,50,90,975546,1243000,27.4,1,2.2,4.3,3.2,47,1.2,0,3.1,56.9,64,0,0,0.149,1
CAND-1238,Mid,Lead,2,6,16,30,497333,599000,20.5,1,5.0,2.5,1.8,30,18.7,0,3.2,,-82,0,0,0.263,1
CAND-1239,Director,Director,1,20,38,30,1016355,1243000,22.3,0,3.19,2.4,1.9,28,10.8,1,3.5,,98,0,0,0.445,0
CAND-1240,Junior,Mid,1,3,14,90,479415,524000,9.3,1,4.29,3.2,4.3,13,8.7,1,4.0,69.3,21,0,0,0.359,1
CAND-1241,Lead,Lead,0,15,52,0,949686,946000,-0.4,1,2.98,4.8,2.7,33,15.2,1,4.0,69.0,11,0,0,0.323,1
CAND-1242,Senior,Senior,0,10,45,30,844975,1076000,27.4,1,4.58,3.7,2.6,18,2.9,0,4.0,56.0,50,0,0,0.125,1
CAND-1243,Senior,Lead,1,10,40,30,837330,1109000,32.5,0,3.01,3.8,3.4,83,83.9,1,2.7,73.4,57,0,0,0.666,1
CAND-1244,Senior,Lead,1,12,46,30,802217,1026000,27.9,1,2.67,3.8,2.8,53,11.0,1,3.7,,80,0,0,0.417,1
CAND-1245,Senior,Lead,1,10,27,30,743170,825000,11.0,1,3.35,4.5,3.5,25,10.5,1,3.6,,37,0,0,0.312,1
CAND-1246,Senior,Senior,0,8,39,60,715675,741000,3.6,0,3.13,3.1,3.2,14,4.6,1,2.8,88.0,44,0,0,0.357,0
CAND-1247,Junior,Mid,1,2,22,60,429854,449000,4.4,0,3.92,4.2,2.3,51,12.5,1,3.7,100.0,56,0,0,0.393,0
CAND-1248,Junior,Junior,0,1,32,0,447664,442000,-1.2,1,3.46,2.9,2.9,13,48.8,1,3.5,100.0,38,0,0,0.477,1
CAND-1249,Director,Director,1,18,46,90,1066153,1205000,13.0,1,3.94,5.0,3.8,16,34.3,0,4.0,50.2,94,0,0,0.121,1
CAND-1250,Mid,Senior,1,7,26,14,573616,737000,28.5,1,3.3,3.0,3.4,17,28.6,0,3.7,,88,0,0,0.229,1
CAND-1251,Senior,Lead,1,12,41,30,675285,761000,12.7,0,3.03,2.9,3.3,33,21.0,0,3.4,61.3,46,0,0,0.252,1
CAND-1252,Mid,Mid,0,6,38,30,628605,734000,16.7,1,3.09,4.0,5.0,52,8.5,1,4.3,,-100,1,0,0.397,1
CAND-1253,Junior,Mid,1,2,17,0,412624,522000,26.4,1,4.93,3.7,4.1,21,2.9,1,2.4,,92,0,0,0.332,1
CAND-1254,Junior,Junior,0,2,23,14,426996,471000,10.4,0,3.66,3.9,4.2,12,10.0,1,3.7,,-30,0,0,0.318,1
CAND-1255,Senior,Senior,0,8,25,90,686947,909000,32.3,0,2.11,3.8,3.3,28,9.6,0,2.6,,10,0,0,0.158,1
CAND-1256,Mid,Mid,0,5,5,30,639028,843000,31.9,1,3.14,2.7,3.6,48,34.8,0,3.2,,-20,0,0,0.332,1
CAND-1257,Junior,Mid,1,3,26,14,431030,486000,12.8,1,3.57,4.9,3.0,17,16.6,0,4.0,67.4,-10,0,0,0.085,1
CAND-1258,Mid,Mid,0,6,36,14,522443,568000,8.8,1,4.79,4.3,4.1,17,61.1,0,2.9,45.7,84,1,0,0.233,1
CAND-1259,Junior,Junior,0,1,26,60,478613,576000,20.3,1,4.22,4.7,3.3,76,40.3,0,2.8,,61,1,0,0.288,1
CAND-1260,Mid,Senior,1,7,10,60,545464,605000,10.9,1,2.85,3.2,3.6,78,7.7,1,5.0,50.2,97,0,1,0.501,0
CAND-1261,Mid,Mid,0,4,26,30,608019,630000,3.6,1,5.0,3.9,3.5,87,2.0,0,2.9,43.2,6,0,0,0.264,1
CAND-1262,Senior,Lead,1,12,13,0,775024,973000,25.5,1,3.48,3.8,3.4,54,48.7,0,4.7,,50,0,0,0.314,1
CAND-1263,Mid,Mid,0,4,43,30,600454,750000,24.9,1,4.37,4.5,5.0,16,47.4,0,3.6,74.2,99,1,0,0.184,1
CAND-1264,Mid,Junior,-1,6,19,14,604444,698000,15.4,0,2.69,4.5,2.8,17,3.1,1,3.4,,86,1,0,0.276,1
CAND-1265,Junior,Mid,1,1,36,14,422460,433000,2.6,1,1.82,3.8,2.8,22,55.1,1,4.0,,77,0,0,0.459,1
CAND-1266,Junior,Junior,0,1,33,30,402796,414000,2.9,1,2.51,2.4,4.0,21,17.9,0,4.5,82.9,-7,0,0,0.247,0
CAND-1267,Mid,Senior,1,5,20,30,480015,552000,15.0,0,1.22,5.0,2.9,78,14.3,1,3.0,,81,0,1,0.409,0
CAND-1268,Mid,Senior,1,6,18,30,529757,580000,9.5,0,4.98,4.0,3.1,52,61.2,0,3.4,71.1,30,0,1,0.329,1
CAND-1269,Mid,Senior,1,7,33,30,637029,706000,10.9,0,3.65,3.1,2.4,45,46.7,0,4.2,,56,0,0,0.331,1
CAND-1270,Mid,Senior,1,4,21,90,561541,692000,23.2,1,2.85,3.9,3.8,16,23.4,0,3.9,69.9,65,0,1,0.16,1
CAND-1271,Senior,Senior,0,8,37,90,661292,798000,20.6,1,3.82,2.4,3.9,68,19.6,0,4.4,65.8,65,0,0,0.356,1
CAND-1272,Lead,Senior,-1,15,37,30,942694,1192000,26.4,1,3.63,4.4,3.1,56,22.6,1,4.0,,77,0,0,0.417,1
CAND-1273,Senior,Lead,1,10,18,30,802948,844000,5.1,1,3.93,2.4,4.0,15,8.2,1,4.8,85.0,70,0,0,0.41,0
CAND-1274,Junior,Mid,1,1,3,30,440727,489000,10.9,1,4.35,3.4,1.7,62,11.5,1,3.8,74.0,-55,0,0,0.463,0
CAND-1275,Mid,Senior,1,6,32,30,527046,637000,20.8,0,3.3,3.8,2.8,19,4.9,0,3.8,49.8,46,0,0,0.126,1
CAND-1276,Junior,Mid,1,2,18,60,394817,466000,18.0,1,2.88,4.4,3.2,12,8.7,0,3.9,89.4,70,0,0,0.084,1
CAND-1277,Junior,Mid,1,3,18,30,471006,602000,27.8,0,4.08,3.7,2.3,40,8.4,0,3.6,,21,1,0,0.188,0
CAND-1278,Director,Director,1,20,54,60,989759,1166000,17.8,1,4.06,4.1,1.8,40,6.5,0,4.2,66.4,24,0,0,0.159,1
CAND-1279,Junior,Junior,0,2,35,90,428432,560000,30.6,0,3.57,3.6,3.1,13,14.0,0,3.8,,-30,0,0,0.148,1
CAND-1280,Mid,Senior,1,6,27,30,486412,578000,18.9,1,5.0,3.6,4.0,21,8.8,0,4.2,,41,0,0,0.153,1
CAND-1281,Mid,Senior,1,7,26,30,500504,619000,23.6,0,3.19,3.7,4.6,88,20.1,1,4.3,,99,0,0,0.524,1
CAND-1282,Senior,Senior,0,10,41,14,748500,832000,11.1,1,2.87,3.4,2.9,42,2.4,1,4.0,62.7,19,0,0,0.395,1
CAND-1283,Mid,Senior,1,7,16,30,488507,557000,14.1,0,3.79,2.3,4.1,46,10.9,0,4.0,93.4,56,0,0,0.291,1
CAND-1284,Junior,Mid,1,1,26,30,401050,490000,22.2,1,3.03,3.0,4.0,17,13.9,0,3.1,,78,1,0,0.193,1
CAND-1285,Mid,Senior,1,4,35,30,615892,791000,28.5,0,3.85,3.8,4.5,12,8.9,0,3.4,,-89,0,0,0.121,1
CAND-1286,Mid,Mid,0,6,36,60,618907,746000,20.6,1,2.92,3.4,3.1,19,10.3,0,4.2,,92,1,0,0.164,1
CAND-1287,Junior,Junior,0,2,4,14,473167,536000,13.3,0,3.22,3.5,1.8,18,2.5,0,4.6,,36,0,1,0.136,1
CAND-1288,Mid,Senior,1,5,22,30,580153,733000,26.4,0,4.82,3.3,3.5,18,17.4,0,2.5,72.5,90,0,0,0.186,1
CAND-1289,Junior,Senior,2,1,15,30,393587,371000,-5.7,0,3.22,2.9,2.5,16,23.3,1,3.4,,-71,0,0,0.42,0
CAND-1290,Junior,Junior,0,1,24,60,437732,443000,1.2,1,2.94,3.2,2.7,34,20.0,1,3.7,,-22,0,0,0.434,1
CAND-1291,Mid,Mid,0,5,34,30,531921,639000,20.1,0,4.32,3.4,3.1,21,34.4,0,3.2,68.6,26,1,0,0.229,1
CAND-1292,Junior,Mid,1,2,38,60,425499,485000,14.1,1,2.76,3.6,3.1,55,14.9,1,3.2,50.1,30,1,0,0.443,0
CAND-1293,Mid,Mid,0,7,25,30,597734,714000,19.4,1,3.01,3.9,3.5,16,19.7,0,4.0,51.3,88,0,0,0.151,1
CAND-1294,Senior,Lead,1,8,31,30,770104,883000,14.6,1,3.9,3.5,4.0,28,14.2,1,4.6,71.5,-91,0,0,0.388,1
CAND-1295,Senior,Director,2,12,47,14,777912,926000,19.1,1,4.16,2.8,3.1,10,24.2,0,2.5,,68,0,0,0.215,1
CAND-1296,Junior,Junior,0,3,26,30,445077,475000,6.7,0,4.35,2.5,3.8,29,2.5,0,3.6,88.1,-28,0,0,0.221,1
CAND-1297,Junior,Mid,1,3,36,60,411440,490000,19.1,1,2.98,5.0,3.4,11,5.0,0,4.0,,86,0,0,0.037,1
CAND-1298,Junior,Junior,0,2,26,30,415183,510000,22.9,1,3.92,2.7,4.2,84,59.6,0,4.2,78.8,82,0,0,0.474,1
CAND-1299,Senior,Senior,0,8,24,60,736172,920000,25.0,0,3.17,3.2,3.2,52,1.0,0,3.9,74.6,52,0,0,0.226,1
CAND-1300,Senior,Lead,1,10,22,30,773461,1022000,32.1,0,3.08,4.0,3.3,29,10.6,1,4.8,59.0,1,0,1,0.351,0
CAND-1301,Junior,Junior,0,1,8,14,435076,506000,16.2,1,4.34,3.9,3.1,12,39.3,1,3.7,38.3,67,0,0,0.391,0
CAND-1302,Director,Director,2,18,54,0,1094515,1275000,16.5,0,3.12,4.0,3.3,35,11.1,0,4.5,85.8,-18,0,0,0.166,0
CAND-1303,Junior,Mid,1,1,35,30,446299,448000,0.3,1,3.69,3.2,2.7,49,8.1,0,3.3,,-7,0,0,0.237,0
CAND-1304,Mid,Mid,0,7,48,60,595503,650000,9.2,0,3.61,3.8,2.6,16,13.9,1,3.7,61.9,67,0,0,0.342,1
CAND-1305,Senior,Senior,0,10,44,60,679023,763000,12.3,0,2.75,3.6,4.1,34,8.6,1,3.0,65.7,100,0,0,0.381,1
CAND-1306,Lead,Lead,0,15,53,30,1001101,1236000,23.5,1,4.18,3.4,2.4,55,12.6,1,4.2,,92,0,0,0.45,1
CAND-1307,Senior,Senior,0,10,30,30,679941,738000,8.5,1,3.89,3.8,3.1,50,6.2,0,3.6,82.4,63,0,0,0.199,1
CAND-1308,Senior,Senior,0,12,24,30,825022,1000000,21.2,0,2.11,4.4,4.3,53,36.9,1,3.9,68.1,57,1,0,0.446,1
CAND-1309,Mid,Mid,0,4,38,30,601677,686000,14.0,0,3.69,3.6,3.1,63,50.6,1,3.5,,100,0,0,0.55,1
CAND-1310,Senior,Lead,1,12,40,30,858031,964000,12.4,1,2.96,3.6,4.1,74,10.7,0,4.1,83.3,58,0,0,0.275,1
CAND-1311,Junior,Mid,1,2,25,14,456054,530000,16.2,1,4.27,4.5,2.9,25,3.0,0,3.9,77.0,41,0,0,0.093,1
CAND-1312,Lead,Director,1,15,45,14,885363,978000,10.5,0,2.49,4.4,2.5,34,7.2,1,3.1,,93,0,1,0.33,1
CAND-1313,Mid,Senior,1,7,33,14,541742,596000,10.1,1,3.25,4.9,2.0,52,10.1,1,3.1,50.8,7,0,0,0.347,1
CAND-1314,Senior,Mid,-1,12,48,14,685215,676000,-1.3,1,3.75,2.2,4.6,43,20.2,0,3.7,55.6,-42,0,0,0.314,0
CAND-1315,Mid,Mid,0,6,42,0,527857,590000,11.8,0,3.54,4.3,2.4,89,4.4,1,4.1,67.3,67,0,1,0.451,1
CAND-1316,Senior,Lead,1,8,41,30,695476,763000,9.7,1,4.03,4.1,4.1,10,5.6,0,4.8,49.3,-42,1,0,0.09,1
CAND-1317,Mid,Senior,1,6,38,30,639245,699000,9.4,1,2.44,2.9,2.5,23,20.3,0,3.9,,34,0,0,0.228,1
CAND-1318,Senior,Mid,-1,10,41,90,780467,919000,17.8,0,4.66,3.8,4.6,19,31.2,0,4.3,,42,0,0,0.192,0
CAND-1319,Junior,Mid,1,2,19,14,439768,527000,19.9,0,3.87,4.4,5.0,19,6.5,1,2.7,,58,0,1,0.294,1
CAND-1320,Junior,Mid,1,1,31,30,464743,540000,16.1,0,4.45,2.9,1.9,17,3.2,0,4.9,,100,0,0,0.172,1
CAND-1321,Junior,Mid,1,3,10,30,426229,524000,23.0,0,4.11,4.0,2.4,44,120.0,0,4.1,24.7,3,0,0,0.458,1
CAND-1322,Junior,Junior,0,2,34,0,406639,485000,19.2,0,3.49,4.3,4.1,12,26.7,0,3.7,62.8,35,0,1,0.135,1
CAND-1323,Lead,Director,1,15,30,60,931706,1037000,11.3,0,2.6,2.7,3.9,47,9.3,0,3.6,84.1,-27,0,0,0.266,1
CAND-1324,Junior,Mid,1,3,26,0,442583,486000,9.8,1,3.11,3.5,4.1,43,29.1,1,3.0,39.6,64,0,0,0.458,1
CAND-1325,Director,Director,1,20,39,90,1235931,1444000,16.8,0,4.61,3.8,2.9,18,10.8,0,3.2,,77,0,1,0.139,1
CAND-1326,Mid,Senior,1,4,35,60,639996,763000,19.2,1,4.47,3.0,5.0,18,29.0,1,4.8,65.5,50,1,0,0.432,1
CAND-1327,Junior,Mid,1,3,23,30,452969,573000,26.6,0,3.07,2.9,3.5,38,14.3,1,3.1,52.0,10,1,0,0.446,1
CAND-1328,Senior,Lead,1,12,20,30,670104,836000,24.7,1,1.53,3.5,2.3,49,13.3,0,3.1,52.0,66,0,1,0.232,1
CAND-1329,Senior,Senior,0,8,40,60,677594,739000,9.1,1,3.35,4.2,3.2,63,10.9,1,3.3,76.1,57,0,0,0.415,1
CAND-1330,Mid,Senior,1,6,24,30,483664,547000,13.1,1,3.3,4.1,2.3,60,2.9,0,3.0,60.6,-13,1,0,0.195,1
CAND-1331,Mid,Senior,1,7,38,30,490528,589000,20.0,1,3.33,2.9,4.8,80,84.6,0,3.7,45.7,39,0,0,0.515,0
CAND-1332,Senior,Lead,1,10,36,0,799262,988000,23.6,0,3.87,4.1,2.8,35,4.8,1,4.4,36.7,43,0,0,0.344,1
CAND-1333,Junior,Junior,0,3,27,14,446033,546000,22.5,0,4.11,2.9,3.8,68,3.1,1,3.3,100.0,99,0,0,0.485,1
CAND-1334,Director,Director,0,20,38,30,1184249,1343000,13.4,1,4.19,2.3,3.0,54,9.8,0,2.9,,88,0,0,0.306,0
CAND-1335,Director,Director,1,20,42,30,1108404,1138000,2.7,1,3.81,3.3,2.8,66,4.7,0,3.9,61.2,77,0,0,0.26,1
CAND-1336,Senior,Lead,1,8,31,60,841251,883000,5.0,1,2.24,4.5,1.7,10,11.6,1,3.7,,91,0,0,0.281,1
CAND-1337,Junior,Senior,2,3,32,14,450592,525000,16.5,1,3.26,4.1,3.9,80,24.2,1,4.3,,77,0,0,0.492,1
CAND-1338,Senior,Lead,1,8,52,60,672899,788000,17.1,0,5.0,3.6,4.6,28,33.0,0,3.4,,93,1,0,0.229,1
CAND-1339,Junior,Mid,1,1,15,30,450979,469000,4.1,0,3.76,3.3,2.6,53,27.5,0,3.5,,-62,0,1,0.289,1
CAND-1340,Junior,Mid,1,1,34,30,397241,454000,14.4,1,3.76,3.3,2.0,14,9.0,0,3.6,59.9,46,1,0,0.156,1
CAND-1341,Mid,Senior,1,4,8,30,526211,630000,19.7,1,3.75,3.7,4.1,24,12.8,0,3.8,74.8,79,1,0,0.163,1
CAND-1342,Mid,Senior,1,6,18,30,543472,563000,3.6,1,3.79,2.7,1.9,19,18.3,0,3.5,89.8,62,0,0,0.226,0
CAND-1343,Lead,Director,1,15,32,14,1025320,1270000,23.9,1,1.83,3.3,4.5,20,2.1,0,3.4,,-12,0,0,0.152,1
CAND-1344,Senior,Senior,0,10,22,30,844829,934000,10.6,0,3.33,3.4,2.6,13,21.6,0,2.6,,29,0,0,0.179,0
CAND-1345,Senior,Lead,1,10,20,60,671346,841000,25.3,0,3.47,2.5,2.4,54,2.8,1,3.4,63.3,25,1,0,0.477,1
CAND-1346,Mid,Senior,1,5,34,30,561196,613000,9.2,0,4.4,2.9,3.6,10,93.7,0,4.1,,14,0,0,0.382,1
CAND-1347,Mid,Mid,0,5,27,30,584451,613000,4.8,1,3.53,3.9,2.5,21,8.1,1,4.2,38.9,29,0,0,0.333,1
CAND-1348,Mid,Mid,0,5,33,60,582908,641000,9.9,1,2.35,3.6,2.8,15,10.1,0,3.4,69.1,54,0,0,0.143,1
CAND-1349,Director,Director,0,20,54,60,1129014,1277000,13.1,1,3.8,3.4,3.7,35,5.6,0,4.5,73.7,88,0,0,0.188,1
